ID;Jaar;Plaats uitgave;Boekverkoper;Auteur;Titel;Formaat;Vindplaats;Bijwerk;Figure;Plaats druk;Drukker;Stijl
BDA:730;1694;Leeuwarden;Johannes de Ruyter;C.G.;(fol. A1r) [In zwart en rood] Nieuw Leeuwarder| Almanach| Over 't Iaer onses Heeren, 1694.| Door C.G. Liefhebber der Mathe | matische Konsten.| [houtsnede: wapen van Leeuwarden]| Te Leeuwarden by Johannes de Ruyter.||;16o:A B 8;SBL A 354;Een bijwerkje: C 8 Christelijcke Seede lessen [...] Johannes de Ruyter.;AFBEELDING  91,1 -91,2 [FOTO EN DIA];;;
BDA:731;1694;Leeuwarden;Johannes de Ruyter;Claas Piekes de Graad;(fol. A1r) [In zwart en rood] Harlinger Zeemans| ALMANACH.| Over 't Iaer onses Heeren. 1694.| Door Claas Piekes de Graad, Inge | nieur, geadmitteerde Landmeeter en Wijn | Roijer in Harlingen.| [houtsnede astroloog met armilairsfeer in de hand en astrologische symbolen]| Te Leeuwarden by Johannes de Ruyter.||;16o:A B 8;SBL A 354;Een bijwerkje: C 8 Aenhang op 't Harlinger Zeemans Almanach [...] 1694 [zelfde auteur en uitgever].;AFBEELDING  116,1 [DIA];;;
BDA:732;1694;Leeuwarden;Johannes de Ruyter;D. van Hoorn;(fol. A1r) [In zwart en rood] Nieuw dubbeld Heeren Feenster| ALMANACH,| Over 't Iaer onses Heeren 1694.| Door D. van Hoorn, Liefhebber der| Mathematische Konsten.| [houtsnede: astroloog met armillairsfeer: portret Petrus Baardt]| Gedrukt by Johannes de Ruyter, 1694.||;16o:A B 8;SBL A 354;Een bijwerkje: C 8 Toegift Op het Heeren Feenster Almanach [...] Johannes de Ruyter [...].;;;;
BDA:733;1694;Leeuwarden;Johannes de Ruyter;J.L.H.;(fol. A1r) [In zwart er rood] Het Leeuwarder Tamboers| ALMANACH.| Over 't Iaer onses Heeren. 1694.| Door J.L.H. Liefhebber der Ma | thematische Konsten.| [houtsnede wapen Leeuwarden]| Tot  Leeuwarden,| Gedruckt by Johannes de Ruyter, Boek | drucker in de Peperstraet.||;16o:[A] 8 B 8;SBL A 354;Een bijwerkje: C 8 Ordre Wanneer yder Hopman en Fendrick, Alle Avonts met sijn volck de Wacht heet binnen Leeuwarden [...] Door Geurt Adams Burgers Tamboers [...] Johannes de Ruyter [...].;AFBEELDING  88,1-88,2 [FOTO'S];;;
BDA:734;1694;Leeuwarden;Johannes de Ruyter;L.V.W.;(fol. A1r) [In zwart en rood] Nieuw Drachtster| Almanach| Over 't Iaer onses Heeren 1694.| Door L.V.W. Liefhebber der Mathe | matische Konsten.| [houtsnede: schrijvende hand, circel met tekens  van sterrebeelden met in het midden de zon, bloemen]| Tot Leeuwarden,| Gedruckt by Johannes de Ruyter, in de| Peperstraet, in de Ionghe Ruyter.||;16o:A B 8;SBL A 354;Een bijwerkje: A 8 Gulden A.B.C. Als mede, Eenige gulden Regelen, [...] Leeuwarden [...] Johannes de Ruyter [...];AFBEELDING  93,1-93,2 [FOTO'S];;;
BDA:735;1694;Leeuwarden;Johannes de Ruyter;Sjoerd Hayes;(fol. A1r) [In zwart en rood] Nieuw Ylster| ALMANACH,| Over 't Iaer onses Heeren 1694.| Door Sjoerd Hayes, Organist en Lief | hebber der Mathematische Konsten.| [houtsnede schip = wapen IJlst]| Tot Leeuwaerden,| Gedruckt by Johannes de Ruyter, in de| Peperstraet, in de Ionge Ruyter.||;16o:A B 8;SBL A 354;Een bijwerkje: C 8 De Italiaensche Waersegger, [...] 1694 [...] Magino [Leeuwarden bij dezelfde uitgever].;AFBEELDING  90,1-90,2 [FOTO];;;
BDA:736;1694;Rotterdam;Cornelis (II) Stichter;?;(fol. A1r) [In zwart en rood] I. Haringhuysens Nieropper | ALMANACH,| Met de Maens op en ondergangh,| Na de Nieuw en ouden stijl.| Op 't Iaer ons Heeren, 1694.| Voorsien met de  Principaelste Jaer, Paerde, Beeste,| ende Leer marckten van dese Provintien.| Met Privilegie voor 15. Iaren| [houtsnede wapen van Rotterdam]| Tot ROTTERDAM,| [lijn]| By Cornelis Stichter,  Boeck verkooper in de| Beggijne straet.||;16o:[A] [B] 8;SBL A 354;Een bijwerkje: [A] 8 Tydt Wyser, [...] Rotterdam [...] Cornelis Stichter [...].;AFBEELDING  97,1-97,2 [FOTO,S];;;
BDA:737;1694;Rotterdam ?;Cornelis (II) Stichter ?;Andreas van Luchtenburgh;[exemplaar onbekend] Haringhuysens Nieropper almanach voor 1694 ?;16o?;Onbekend;;;;;
BDA:738;1694;Utrecht;Abraham van Paddenburgh;Pieter Rembrantsz van Nierop;(fol. A1r) (In zwart en rood) Oprechten Utrechtse| ALMANACH| Met de Maens op en ondergangh,| Nae den Ouden Stijl,| Op 't Iaer onses Heeren en Saligh |maker Iesu Christi, 1694| [lijn]| Eerst gepractiseert door A. Magnum,| en nu door v. Nierop, oversien en verbetert.| [houtsnede stadsgezicht met opschrift: UTRECHT]| Gedruckt by Abraham van Paddenburgh,| Boeck drucker en  Boeck verkoper, 1694.||;16o:[A] 8 B 8;SBL A 354;Een bijwerkje: [A] 8 Aenhangsel tot den Utrechtsen Almanach [...] [zelfde drukker].;AFBEELDING  117,1 [DIA];;;
BDA:739;1695;Amsterdam;Johannes (I) Stichter;Pieter Rembrantsz van Nierop;(fol. A1r) [In zwart en rood] COMPTOIR| Almanach| Op 't Iaar| Onses Heeren JESU CHRISTI| M. DC. LXXXXV. na de Nieuwe en Oude stijl.| Voorsien met de Iaar marckten, Paarde, Beeste, en| Leer markten: Alsmede de Vacantien voor den Hove van Hollant| in 's Gravenhage, Uytrecht, Vrieslant, Amsterdam, etc. Ook op wat uur| de Post wagens, Treck schuyten en Boodens moeten afvaren.| Noch zijn hier in gesteldt de dagelijckse uuren van des Maens| Op en Ondergang. Alsmede wat uur en plaets het met de Nieuwe en Volle| Maen hoog en laeg Water is, door Pieter Rembrantsz van Nierop.| Met Privilegie voor 15. Jaren.| [houtsnede twee mannen (personificaties) met in het midden een armillairsfeer en daaronder gedrukt: INDEFESSUS AGENDA]| Tot AMSTERDAM,| [lijn]| By Gillis  Joosten Zaagman, woont op de Voor burgwal.||;4o:A D 4 ( D3);GAU archief Martens 230 inv. nr. 199;;;Amsterdam;Gillis Joosten Saeghman;
BDA:740;1695;Amsterdam;Johannes (I) Stichter;Pieter Rembrantsz van Nierop;(fol. A1r) [In zwart en rood] COMPTOIR| Almanach| Op 't Iaar| Onses Heeren JESU CHRISTI| M. DC. LXXXXV. na de Nieuwe en Oude stijl.| Voorsien met de Iaar marckten, Paarde, Beeste, en| Leer markten: Alsmede de Vacantien voor den Hove van Hollant| in 's Gravenhage, Uytrecht, Vrieslant, Amsterdam, etc. Ook op wat uur| de Post wagens, Treck schuyten en Boodens moeten afvaren.| Noch zijn hier in gesteldt de dagelijckse uuren van des Maens| Op en Ondergang. Alsmede wat uur en plaets het met de Nieuwe en Volle| Maen hoog en laeg Water is, door Pieter Rembrantsz van Nierop.| Met Privilegie voor 15. Jaren.| [houtsnede twee mannen (personificaties) met in het midden een armillairsfeer en daaronder gedrukt: INDEFESSUS AGENDA]| Tot AMSTERDAM,| [lijn]| By Gillis  Joosten Zaagman, woont op de Voor burgwal.||;4o:A D 4 ( D3);GAU archief Martens 230 inv. nr. 199;;;Amsterdam;Gillis Joosten Saeghman;
BDA:741;1695;Amsterdam;Johannes (I) Stichter;Pieter Rembrantsz van Nierop;(fol. A1r) [In zwart en rood] COMPTOIR| Almanach| Op 't Iaar| Onses Heeren JESU CHRISTI| M. DC. LXXXXV. na de Nieuwe en Oude stijl.| Voorsien met de Iaar marckten, Paarde, Beeste, en| Leer markten: Alsmede de Vacantien voor den Hove van Hollant| in 's Gravenhage, Uytrecht, Vrieslant, Amsterdam, etc. Ook op wat uur| de Post wagens, Treck schuyten en Boodens moeten afvaren.| Noch zijn hier in gesteldt de dagelijckse uuren van des Maens| Op en Ondergang. Alsmede wat uur en plaets het met de Nieuwe en Volle| Maen hoog en laeg Water is, door Pieter Rembrantsz van Nierop.| Met Privilegie voor 15. Jaren.| [houtsnede twee mannen (personificaties) met in het midden een armillairsfeer en daaronder gedrukt: INDEFESSUS AGENDA]| Tot AMSTERDAM,| [lijn]| By Gillis  Joosten Zaagman, woont op de Voor burgwal.||;4o:A D 4 ( D3);GAU archief Martens 230 inv. nr. 199;;;Amsterdam;Gillis Joosten Saeghman;
BDA:742;1695;Amsterdam;Johannes (I) Stichter;Pieter Rembrantsz van Nierop;(fol. A1r) [In zwart en rood] COMPTOIR| Almanach| Op 't Iaar| Onses Heeren JESU CHRISTI| M. DC. LXXXXV. na de Nieuwe en Oude stijl.| Voorsien met de Iaar marckten, Paarde, Beeste, en| Leer markten: Alsmede de Vacantien voor den Hove van Hollant| in 's Gravenhage, Uytrecht, Vrieslant, Amsterdam, etc. Ook op wat uur| de Post wagens, Treck schuyten en Boodens moeten afvaren.| Noch zijn hier in gesteldt de dagelijckse uuren van des Maens| Op en Ondergang. Alsmede wat uur en plaets het met de Nieuwe en Volle| Maen hoog en laeg Water is, door Pieter Rembrantsz van Nierop.| Met Privilegie voor 15. Jaren.| [houtsnede twee mannen (personificaties) met in het midden een armillairsfeer en daaronder gedrukt: INDEFESSUS AGENDA]| Tot AMSTERDAM,| [lijn]| By Gillis  Joosten Zaagman, woont op de Voor burgwal.||;4o:A D 4 ( D3);GAU archief Martens 230 inv. nr. 199;;;Amsterdam;Gillis Joosten Saeghman;
BDA:743;1695;Amsterdam;Johannes (I) Stichter;Pieter Rembrantsz van Nierop;(fol. A1r) [In zwart en rood] COMPTOIR| Almanach| Op 't Iaar| Onses Heeren JESU CHRISTI| M. DC. LXXXXV. na de Nieuwe en Oude stijl.| Voorsien met de Iaar marckten, Paarde, Beeste, en| Leer markten: Alsmede de Vacantien voor den Hove van Hollant| in 's Gravenhage, Uytrecht, Vrieslant, Amsterdam, etc. Ook op wat uur| de Post wagens, Treck schuyten en Boodens moeten afvaren.| Noch zijn hier in gesteldt de dagelijckse uuren van des Maens| Op en Ondergang. Alsmede wat uur en plaets het met de Nieuwe en Volle| Maen hoog en laeg Water is, door Pieter Rembrantsz van Nierop.| Met Privilegie voor 15. Jaren.| [houtsnede twee mannen (personificaties) met in het midden een armillairsfeer en daaronder gedrukt: INDEFESSUS AGENDA]| Tot AMSTERDAM,| [lijn]| By Gillis  Joosten Zaagman, woont op de Voor burgwal.||;4o:A D 4 ( D3);GAU archief Martens 230 inv. nr. 199;;;Amsterdam;Gillis Joosten Saeghman;
BDA:744;1695;Amsterdam;Johannes (I) Stichter;Pieter Rembrantsz van Nierop;(fol. A1r) [In zwart en rood] COMPTOIR| Almanach| Op 't Iaar| Onses Heeren JESU CHRISTI| M. DC. LXXXXV. na de Nieuwe en Oude stijl.| Voorsien met de Iaar marckten, Paarde, Beeste, en| Leer markten: Alsmede de Vacantien voor den Hove van Hollant| in 's Gravenhage, Uytrecht, Vrieslant, Amsterdam, etc. Ook op wat uur| de Post wagens, Treck schuyten en Boodens moeten afvaren.| Noch zijn hier in gesteldt de dagelijckse uuren van des Maens| Op en Ondergang. Alsmede wat uur en plaets het met de Nieuwe en Volle| Maen hoog en laeg Water is, door Pieter Rembrantsz van Nierop.| Met Privilegie voor 15. Jaren.| [houtsnede twee mannen (personificaties) met in het midden een armillairsfeer en daaronder gedrukt: INDEFESSUS AGENDA]| Tot AMSTERDAM,| [lijn]| By Gillis  Joosten Zaagman, woont op de Voor burgwal.||;4o:A D 4 ( D3);GAU archief Martens 230 inv. nr. 199;;;Amsterdam;Gillis Joosten Saeghman;
BDA:745;1695;Amsterdam;Jacob van Royen;Pieter Rembrantsz van Nierop;(fol. A1r) [In zwart en rood] ALMANACH,| Na de Nieuw en Ouden stijl,| Op 't Iaer ons Heeren| JESU CHRISTI, 1695.| Beginnende met den 1 Ianuari, 1695. en| eyndigende met den 29  Februari, 1696.| Voorsien met al de Jaer, Paerde,| Beeste en Leer marckten.| Oock de Vacantien voor den Hove van Hol | lant, etc. de Poort klock van Amsterdam en van Haer | lem, 't varen van  de Treck schuyten, 't reysen der| Posten en Boden, de Post wagen van Amsterdam| op 's Gravenhage en Aernhem, etc. Nevens| de maens op en onder gang. Door| Pieter Rembrantsz. van Nierop.| Met Privilegie voor 15 Jaren| [houtsnede koopmansbeurs Amsterdam met daarin: Ao 1695]| t' AMSTERDAM,| [lijn]| By Jacob van Royen, in de Kalver straet, te | gen over de Capel.||;12o:A 12;GAA IJ 1 1695;Vier bijwerkjes: A B 12 Naam wyser [...] t' Amsterdam, By Jacob van Royen, [...]. En: A 12 Naem Register Van al de Predicanten, [...] t' Amsterdam, By Jacob van Royen, [...]. En: A 12 Lyste Van de Capiteinen [...] t' Amsterdam, gedruckt by Jacob vab Royen. En: A B 6 Ordonnantie van de Krygs Raad [...].;;;;
BDA:746;1695;Amsterdam;Johannes (I) Stichter;Pieter Rembrantsz van Nierop/ Giovanni Antonio Magini;(fol. A1r) [In zwart en rood] Stichters, Nieropper | ALMANACH,| Na de Nieuw, en Ouden stijl,| Op het Jaer ons Heeren, 1695| Voorsien met Iaer, Paerde, Beeste,| ende Leer marckten.| Nevens het op ende onder gaen| der Maen,| Door Pieter Rembrantsz. van Nierop.| Met Privilegie voor 15 Jaren.| [houtsnede: astroloog met armillairsfeer]| t' Amsterdam, by Joannes Stichter||;32o:[A] 8 B C 8;RAL C 58o 1695;Eén bijwerkje: [A] 8 Chronycxke [...] t' Amsterdam, by Joannes Stichter, in de Kalver straet, 1695.;AFBEELDING  126,1 [KOPIE];;;
BDA:747;1695;Amsterdam;wed. en erven Albert Magnus;Pieter Rembrantsz van Nierop;(fol. A1r) [In zwart en rood] NIEUW GEINVENTEERDE| Koopmans Comptoir  en Schrijf | ALMANACH,| Op het Jaar onzes Heeren Jesu Christi| MDCXCV.| Na de Nieuwe en Oude Stijl.| Versien met Jaar markten, Paarde  Beeste  en Leer markten, de| dagelyksche uuren van des Maans op  en ondergang, &c.| door Pieter Rembrantsz. van Nierop.| [houtsnede Atlas draagt een armilairsfeer]| t'  AMSTERDAM,| By de Erfgenamen van ALBERT MAGNUS, op de Nieuwen| Dijk, in den Atlas, MDCXCV.| Met Privilegie.||;4o:A O 4 P 2;GAL Rechterlijk archief inv. nr. 198;;;;;
BDA:748;1695;Amsterdam?;Johannes (I) Stichter?;?;[exemplaar zoek] Stichters Borger Wacht Almanach [...].;16o;UBA XX 1435:1695;;;;;
BDA:749;1695;Leiden;wed. Johannes Tangena;?;(fol. A1r) Leytsche Burgers| ALMANACH,| Na de Nieuwe stijl| Op het Iaer onses Heeren| JESU CHRISTI, 1695.| Voorsien met alle de Gildens der| Stadt Leyden.| Met Privilegie voor vijftien Iaren.| Hier achter aen is bygevougt een ge  | gesetten (sic?) tijt van 't afrijden| aller Posten.| [houtsnede: wapen van Leiden]| Tot LEYDEN,| Gedrukt by de W.v.J.TANGENA.||;8o:A 8 (katernsignaturen A1, A2, A3, A4 lijken een folium te ver te staan);UBL 1154 F 1;;;;;
BDA:750;1696;Amsterdam;Gillis Joosten Saeghman;?;[exemplaar zoek] Zaagmans [..] Almanach;?;UBL;;;;;
BDA:751;1696;Amsterdam;Gillis Joosten Saeghman;Pieter Rembrantsz van Nierop;(fol. A1r) [In zwart en rood] COMPTOIR| ALMANACH| Op 't Schrickel Iaar| M. DC. LXXXXVI. na de Nieuwe en Oude stijl.| Voorsien met de Iaar marckten, Paarde, Beeste, en| Leer markten: Alsmede de Vacantien voor den Hove van Hollant| in 'sGravenhage, Uytrecht,  Vrieslant, Amsterdam, etc. Ook op wat uur| de Post wagens, Treck schuyten en Boodens moeten afvaren.| Noch zijn hier in gesteldt de dagelijckse uuren van des Maens| Op en Ondergang.  Alsmede op wat uur de plaets het met de Nieuwe en Volle| Maen hoog en laeg Water is, door Pieter Rembrantsz van Nierop.| Met Privilegie voor 15. Jaren.| [houtsnede drie mannen met in het  midden een wapen met daarin een snoeiende man]| Tot AMSTERDAM,| [lijn]| Gedruckt by Gillis Joosten  Zaagman, woont op de Voor burgwal.||;4o:A D 4;RAZH archief Hof van Holland doos 3;;;Amsterdam;Gillis Joosten Saeghman;
BDA:752;1696;Amsterdam;Gillis Joosten Saeghman;Pieter Rembrantsz van Nierop;(fol. A1r) [In zwart en rood] COMPTOIR| ALMANACH| Op 't Schrickel Iaar| M. DC. LXXXXVI. na de Nieuwe en Oude stijl.| Voorsien met de Iaar marckten, Paarde, Beeste, en| Leer markten: Alsmede de Vacantien voor den Hove van Hollant| in 'sGravenhage, Uytrecht,  Vrieslant, Amsterdam, etc. Ook op wat uur| de Post wagens, Treck schuyten en Boodens moeten afvaren.| Noch zijn hier in gesteldt de dagelijckse uuren van des Maens| Op en Ondergang.  Alsmede op wat uur de plaets het met de Nieuwe en Volle| Maen hoog en laeg Water is, door Pieter Rembrantsz van Nierop.| Met Privilegie voor 15. Jaren.| [houtsnede drie mannen met in het  midden een wapen met daarin een snoeiende man]| Tot AMSTERDAM,| [lijn]| Gedruckt by Gillis Joosten  Zaagman, woont op de Voor burgwal.||;4o:A D 4;RAZH archief Hof van Holland doos 3;;;Amsterdam;Gillis Joosten Saeghman;
BDA:753;1696;Amsterdam;Jacob van Royen;Pieter Rembrantsz van Nierop;(fol. A1r) [In zwart en rood] ALMANACH,| Na den Nieuw en Ouden stijl,| Op het Iaer onses Heeren| JESU CHRISTI, 1696.| Begint dit Schrickel Iaer met den 1 Ianuari, 1696.| en eyndigende met den 28 Februari, 1697.| Voorsien met al de Jaer, Paer | de, Beeste en Leer marckten.| Oock de Vacantien voor den Hoove van| Hollant, etc. de Poort klock van Amsterdam,| 't Varen van de Treck schuyten, 't Reysen der| Posten en Boden, de Post wagen van Amster | dam op 's Gravenhage en Aernhem, etc. Nevens| de uren van des Maens op en ondergangh. Door| Pieter Rembrantsz. van Nierop.| Met Previlegie voor 15 Jaren.| [houtsnede koopmansbeurs met daarin: Ao 1696]| t' AMSTERDAM,| [lijn]| By Iacob van Royen, in de Kalver straet, in (sic)| over de Capel.||;12o:[A] 12;GAA IJ 1 1696;Vier bijwerkjes: A B 12 Naem wyser [...] 't Amsterdam, By Jacob van Royen, [...]. A 12 Naem register van al de Predicanten, [...] t' Amsterdam, By Jacob van Royen, [...]. En: A 12 Lyste van de Capiteinen, [...] t' Amsterdam, gedrukt by Jacob van Royen. En: A B 6 Krygs raad, Op 't Waken van de Schutters [...].;;;;
BDA:754;1696;Amsterdam;Laurens Gunter;Lieuwe Willems Graaf;(fol. A1r) (In zwart en rood) Zee mans gepriviligeerde| Almanach,| Na de Nieuwe stijl.| gecalculeerd op de Meridiaen van Amsterdam| Waer by gevoegt is de Oude en Ware styl.| Door| Mr. LIEUWE WILLEMS GRAEF| Woont op de Haerlemmer dijk, by de Een | hoorn sluys, tot  Amsterdam.| [houtsnede portret]| t'AMSTERDAM,| [lijn]| gedrukt by Laurens Gunter, woonende op 't| Water by de Nieuwe Brug, 1696||;16o:A 8 (A4 + x 2) B C 8;SBH 88 F 41;;;;;
BDA:755;1696;Amsterdam;Johannes (I) Stichter;Pieter Rembrantsz van Nierop;(fol. A1r) [In zwart en rood] NIEUW GEINVENTEERDE| Koopmans Comptoir  en Schrijf | ALMANACH,| Op 't Schrikkel Jaar onzes Heeren Jesu Christi| MDCXCVI.| Na de Nieuwe en Oude Stijl.| Versien met Jaar markten, Paarde  Beeste  en Leer markten, de| dagelyksche  uuren van des Maans Op  en Ondergang, &c.| door Pieter Rembrantsz. van Nierop.| [houtsnede Atlas draagt een armillairsfeer]| t' AMSTERDAM,| By de Erfgenamen van ALBERT MAGNUS, op de Nieuwen | Dyk, in den Atlas, MDCXCVI.| Met Privilegie.||;4o:A O 4 P 2;GAAlk Oud Rechterlijk Archief inv. nr. 43;;;;;
BDA:756;1696;Amsterdam;Johannes (I) Stichter;Pieter Rembrantsz van Nierop;(fol. A1r) [In zwart en rood] NIEUW GEINVENTEERDE| Koopmans Comptoir  en Schrijf | ALMANACH,| Op 't Schrikkel Jaar onzes Heeren Jesu Christi| MDCXCVI.| Na de Nieuwe en Oude Stijl.| Versien met Jaar markten, Paarde  Beeste  en Leer markten, de| dagelyksche  uuren van des Maans Op  en Ondergang, &c.| door Pieter Rembrantsz. van Nierop.| [houtsnede Atlas draagt een armillairsfeer]| t' AMSTERDAM,| By de Erfgenamen van ALBERT MAGNUS, op de Nieuwen | Dyk, in den Atlas, MDCXCVI.| Met Privilegie.||;4o:A O 4 P 2;GAAlk Oud Rechterlijk Archief inv. nr. 43;;;;;
BDA:757;1696;Amsterdam;Johannes (I) Stichter;Pieter Rembrantsz van Nierop;(fol. A1r) [In zwart en rood] NIEUW GEINVENTEERDE| Koopmans Comptoir  en Schrijf | ALMANACH,| Op 't Schrikkel Jaar onzes Heeren Jesu Christi| MDCXCVI.| Na de Nieuwe en Oude Stijl.| Versien met Jaar markten, Paarde  Beeste  en Leer markten, de| dagelyksche  uuren van des Maans Op  en Ondergang, &c.| door Pieter Rembrantsz. van Nierop.| [houtsnede Atlas draagt een armillairsfeer]| t' AMSTERDAM,| By de Erfgenamen van ALBERT MAGNUS, op de Nieuwen | Dyk, in den Atlas, MDCXCVI.| Met Privilegie.||;4o:A O 4 P 2;GAAlk Oud Rechterlijk Archief inv. nr. 43;;;;;
BDA:758;1696;Amsterdam;Johannes (I) Stichter;Pieter Rembrantsz van Nierop;(fol. A1r) [In zwart en rood] NIEUW GEINVENTEERDE| Koopmans Comptoir  en Schrijf | ALMANACH,| Op 't Schrikkel Jaar onzes Heeren Jesu Christi| MDCXCVI.| Na de Nieuwe en Oude Stijl.| Versien met Jaar markten, Paarde  Beeste  en Leer markten, de| dagelyksche  uuren van des Maans Op  en Ondergang, &c.| door Pieter Rembrantsz. van Nierop.| [houtsnede Atlas draagt een armillairsfeer]| t' AMSTERDAM,| By de Erfgenamen van ALBERT MAGNUS, op de Nieuwen | Dyk, in den Atlas, MDCXCVI.| Met Privilegie.||;4o:A O 4 P 2;GAAlk Oud Rechterlijk Archief inv. nr. 43;;;;;
BDA:759;1696;Amsterdam;Johannes (I) Stichter;Pieter Rembrantsz van Nierop;(fol. A1r) [In zwart en rood] NIEUW GEINVENTEERDE| Koopmans Comptoir  en Schrijf | ALMANACH,| Op 't Schrikkel Jaar onzes Heeren Jesu Christi| MDCXCVI.| Na de Nieuwe en Oude Stijl.| Versien met Jaar markten, Paarde  Beeste  en Leer markten, de| dagelyksche  uuren van des Maans Op  en Ondergang, &c.| door Pieter Rembrantsz. van Nierop.| [houtsnede Atlas draagt een armillairsfeer]| t' AMSTERDAM,| By de Erfgenamen van ALBERT MAGNUS, op de Nieuwen | Dyk, in den Atlas, MDCXCVI.| Met Privilegie.||;4o:A O 4 P 2;GAAlk Oud Rechterlijk Archief inv. nr. 43;;;;;
BDA:760;1696;Amsterdam?;Johannes (?) Stichter;?;[exemplaar zoek] Stichters Borger Wacht Almanach [...], met consent van de E.E. Achtbare Heeren Burgemeesteren deser stadt [uitgegeven door Johannes Stichter in Amsterdam];16o;UBA XX 1435:1696;;;;;
